ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1324721477,About a Bum and a Boy - The Movie ,Shorts,Film & Video,USD,2011-02-20,5000.0,2010-12-22 11:07:31,5335.06,successful,54,US,5335.06,5335.06,5000.0
1758303259,E2's Party Dungeon Transformation,Food,Food,USD,2012-05-08,17000.0,2012-04-05 21:23:26,21884.0,successful,238,US,21884.0,21884.0,17000.0
1303810417,Keith Shapiro Outreach Fund By The Shapiro Ballroom,Kids,Music,USD,2015-10-04,2000.0,2015-08-05 19:12:11,295.0,failed,7,US,295.0,295.0,2000.0
1536399899,Scattered Pieces | A Group Art Show,Mixed Media,Art,USD,2013-06-08,450.0,2013-05-24 22:37:51,471.0,successful,8,US,471.0,471.0,450.0
868727628,'Revive It On The Coast' Upcycled and Creative Products,Product Design,Design,GBP,2015-01-25,2950.0,2015-01-06 00:06:51,400.0,failed,9,GB,613.16,602.05,4440.1
1319404143,New Album,Music,Music,USD,2012-09-26,900.0,2012-07-28 00:20:27,0.0,failed,0,US,0.0,0.0,900.0
1622515959,Shell Game: An Art Show About the Financial Meltdown,Public Art,Art,USD,2012-03-27,30000.0,2012-03-06 19:31:19,64799.6,successful,701,US,64799.6,64799.6,30000.0
1286367271,TPimPAWster: finally a toy your cat WANTS to play with!,Product Design,Design,USD,2013-06-15,5000.0,2013-05-16 04:38:13,660.0,failed,12,US,660.0,660.0,5000.0
629381551,Space Exhaust,Video Games,Games,USD,2016-05-31,7000.0,2016-05-01 21:19:18,67.0,failed,6,US,67.0,67.0,7000.0
1534894230,Verona (Canceled),Video Games,Games,USD,2015-10-29,375000.0,2015-09-29 13:55:10,5713.0,canceled,188,US,5713.0,5713.0,375000.0
1697604023,Dungeons of Aledorn - Old School Hardcore RPG,Video Games,Games,USD,2015-04-10,60000.0,2015-03-11 19:59:12,61072.0,successful,1222,US,61072.0,61072.0,60000.0
1939547990,Adventure Second Prime: Anime Novel,Fiction,Publishing,USD,2013-06-29,800.0,2013-05-30 23:51:05,20.0,failed,1,US,20.0,20.0,800.0
944623232,Animation: Share a dream called Loneliness (Canceled),Animation,Film & Video,USD,2011-04-01,2000.0,2011-01-18 20:32:32,191.0,canceled,7,US,191.0,191.0,2000.0
11546984,Fairy Quest,Comics,Comics,USD,2012-05-26,60000.0,2012-04-11 06:10:12,95100.75,successful,1642,US,95100.75,95100.75,60000.0
80144298,No Title (Canceled),Webseries,Film & Video,USD,2013-07-09,8000.0,2013-06-11 20:48:00,0.0,canceled,0,US,0.0,0.0,8000.0
1753278659,KAROO RED TEA,Food,Food,USD,2013-07-27,30000.0,2013-07-02 01:54:51,4257.0,failed,41,US,4257.0,4257.0,30000.0
366709126,I'll Push You: The Journey of 2 Best Friends & 1 Wheelchair,Webseries,Film & Video,USD,2014-05-13,50000.0,2014-04-13 00:31:48,1715.0,failed,19,US,1715.0,1715.0,50000.0
1603909055,PLEASE....DON'T LET THIS HAPPEN TO YOU,Nonfiction,Publishing,USD,2014-04-09,15000.0,2014-02-23 22:47:20,10.0,failed,1,US,10.0,10.0,15000.0
1171981506,Heart of Darkness,Electronic Music,Music,GBP,2013-08-30,3000.0,2013-07-01 18:19:47,111.0,failed,6,GB,168.85,172.03,4649.58
602072726,Help Frenchy Open His Caribbean Hot Dog Business!,Food,Food,USD,2015-04-13,50000.0,2015-03-05 22:00:31,163.0,failed,7,US,163.0,163.0,50000.0
1694622962,Seattle Blues Magazine,Periodicals,Publishing,USD,2012-09-16,1000.0,2012-08-07 03:54:30,246.0,failed,7,US,246.0,246.0,1000.0
1740230202,secret - the world's best engagement ring box,Product Design,Design,USD,2016-01-21,3000.0,2015-12-22 17:13:44,14171.01,successful,269,US,14171.01,14171.01,3000.0
1132660589,Rye Scribe - Walking with your thoughts (Canceled),Software,Technology,USD,2016-01-02,5000.0,2015-12-03 01:48:59,10.0,canceled,1,US,10.0,10.0,5000.0
1534141925,Blue on Blue Record Release,Indie Rock,Music,USD,2011-07-16,800.0,2011-06-16 06:07:21,803.0,successful,24,US,803.0,803.0,800.0
2000991135,Cuntry Living Zine,Periodicals,Publishing,GBP,2014-03-15,1000.0,2014-01-14 21:08:22,1030.0,successful,116,GB,1699.59,1698.38,1648.91
980670482,AVoice4Peace: a world-wide peace awareness documentary,Documentary,Film & Video,USD,2016-08-16,9000.0,2016-07-26 21:31:15,9483.0,successful,126,US,740.0,9483.0,9000.0
1470875634,Veggie Trumps,Playing Cards,Games,GBP,2014-08-30,8000.0,2014-07-16 20:41:15,2571.0,failed,96,GB,4391.57,4189.68,13036.75
614426766,"OneTrailer.net: Does-It-All, ""For Life""",Hardware,Technology,USD,2015-10-09,1000.0,2015-09-24 04:40:39,0.0,failed,0,US,0.0,0.0,1000.0
1789575968,Build A House | new album,Music,Music,USD,2015-08-16,10000.0,2015-07-27 15:58:16,9161.0,failed,101,US,9161.0,9161.0,10000.0
1333232459,Complete!,Music,Music,USD,2015-05-10,50000.0,2015-04-10 01:22:53,6.0,failed,2,US,6.0,6.0,50000.0
1976637710,Heroes Faith II (Superior Soldier),Animation,Film & Video,USD,2012-05-25,50000.0,2012-03-27 02:35:01,400.0,failed,3,US,400.0,400.0,50000.0
279392854,The Jess Zimmerman Band : Nashville Recording Project,Music,Music,USD,2016-07-20,8000.0,2016-06-20 03:12:31,426.0,failed,7,US,175.0,426.0,8000.0
1603327447,The Chivote Boombox Bag: 1 bag 4 styles,Fashion,Fashion,GBP,2014-01-10,15000.0,2013-12-04 22:52:21,20350.0,successful,116,GB,33299.79,33392.95,24613.97
1918186276,Selfie Snap,Camera Equipment,Technology,USD,2015-02-12,25000.0,2015-01-13 21:13:52,0.0,failed,0,US,0.0,0.0,25000.0
289473250,"""Camelot"" Remount",Theater,Theater,USD,2012-06-08,6000.0,2012-04-09 15:59:58,150.0,failed,2,US,150.0,150.0,6000.0
766648130,"Lumi™ - A slim, aluminum wallet designed for minimalists.",Design,Design,USD,2014-04-25,10000.0,2014-03-19 15:53:01,2277.0,canceled,71,US,2277.0,2277.0,10000.0
2013936363,"The MK Projects, an animated short film/series pilot",Animation,Film & Video,USD,2011-11-07,6000.0,2011-09-23 03:01:15,730.0,failed,22,US,730.0,730.0,6000.0
1127156699,Hubpixed - Raspberry Pi Zero Hub without Cable,Technology,Technology,USD,2016-03-13,1000.0,2016-02-22 22:03:08,3194.0,successful,125,US,3194.0,3194.0,1000.0
1780701522,Roadside Artist Collective,Mixed Media,Art,CAD,2015-09-26,3000.0,2015-07-30 01:17:16,4.0,failed,2,CA,3.07,3.02,2266.03
1860997611,Speed Alert App-Android for any vehicle.,Software,Technology,USD,2015-05-02,10000.0,2015-03-23 12:56:49,1.0,failed,1,US,1.0,1.0,10000.0
410739785,Kid's Fruit & Veggie Garden Certificate (Canceled),Food,Food,USD,2012-08-30,10000.0,2012-07-31 01:52:47,75.0,canceled,3,US,75.0,75.0,10000.0
149864777,Around the Board: A Webseries for Tabletop and Card Gamers,Webseries,Film & Video,USD,2017-08-24,7500.0,2017-07-31 23:57:46,250.0,failed,3,US,100.0,250.0,7500.0
1069071602,Pre-sale of our New Octopretzel CD!,Country & Folk,Music,USD,2010-11-25,4500.0,2010-10-26 06:21:21,4868.0,successful,109,US,4868.0,4868.0,4500.0
233114608,Jana Fisher's Second Album,Indie Rock,Music,USD,2010-07-17,2000.0,2010-05-04 05:49:15,255.0,failed,4,US,255.0,255.0,2000.0
1470842841,Hollywood to Broadway: One guy's journey from the small stage to the big stage. (Canceled),Theater,Theater,USD,2010-06-09,10000.0,2010-03-11 05:07:20,1080.0,canceled,30,US,1080.0,1080.0,10000.0
283624744,Sunset Chasers,Webseries,Film & Video,USD,2015-07-07,6300.0,2015-05-08 03:17:07,0.0,failed,0,US,0.0,0.0,6300.0
553311026,The Cost of Love (Canceled),Poetry,Publishing,USD,2016-03-27,18500.0,2016-02-26 14:25:25,1.0,canceled,1,US,1.0,1.0,18500.0
1688231599,Kitaru,Video Games,Games,USD,2012-06-04,25000.0,2012-04-20 03:03:36,35758.03,successful,1368,US,35758.03,35758.03,25000.0
104188227,"How it Looks, How it Lasts: Kodachrome & the Digital Age",Documentary,Film & Video,USD,2012-03-10,2500.0,2012-02-03 23:01:23,3508.0,successful,72,US,3508.0,3508.0,2500.0
321396033,Bullet Bros,Video Games,Games,USD,2013-12-07,80000.0,2013-11-04 20:53:54,28297.86,failed,551,US,28297.86,28297.86,80000.0
839015804,Project SoundWave,Technology,Technology,USD,2016-12-02,50000.0,2016-11-02 19:34:16,1.0,failed,1,US,0.0,1.0,50000.0
1903758664,"Mobi - a modern, compact bedside or couch table",Product Design,Design,USD,2014-12-24,5000.0,2014-11-09 04:22:43,3389.0,failed,44,US,3389.0,3389.0,5000.0
381114944,American Remakes,Fashion,Fashion,USD,2014-01-20,5000.0,2013-12-21 22:17:02,0.0,failed,0,US,0.0,0.0,5000.0
1906732926,Whitetail    'SURVIVAL',Video Games,Games,USD,2013-06-01,75000.0,2013-04-30 01:53:17,245.0,failed,8,US,245.0,245.0,75000.0
524777985,Underage,Photography,Photography,USD,2012-09-05,15000.0,2012-08-09 05:02:04,2580.0,failed,24,US,2580.0,2580.0,15000.0
418510622,"Pasadena, Ca Sewing Studio and Knitting Circle",Knitting,Crafts,USD,2017-02-26,7500.0,2017-02-03 04:12:41,0.0,failed,0,US,0.0,0.0,7500.0
2039502150,Cop Purge: The Movie,Video Art,Art,USD,2015-05-27,900000.0,2015-04-27 22:46:11,0.0,failed,0,US,0.0,0.0,900000.0
1791043952,Metro Manager,Video Games,Games,GBP,2016-07-08,2500.0,2016-06-08 23:38:55,411.0,failed,20,GB,593.02,533.74,3246.58
732710812,NINJA HIGH SCHOOL Textbook vol.4,Graphic Novels,Comics,USD,2017-01-20,2950.0,2016-12-21 15:13:15,15026.0,successful,254,US,4872.0,15026.0,2950.0
1522567816,Rockets,Comic Books,Comics,USD,2014-11-04,15000.0,2014-09-05 23:39:33,0.0,failed,0,US,0.0,0.0,15000.0
642330099,Camino Art,Painting,Art,USD,2014-05-02,3500.0,2014-04-02 20:53:20,4074.0,successful,30,US,4074.0,4074.0,3500.0
1150835418,First Stop 2011: A Workshop of New Art,Theater,Theater,USD,2011-08-02,2500.0,2011-07-16 11:33:57,2548.31,successful,26,US,2548.31,2548.31,2500.0
695936704,"Our First Webseries ""Assistant Living""",Webseries,Film & Video,USD,2009-12-31,2000.0,2009-10-02 20:36:30,325.0,failed,4,US,325.0,325.0,2000.0
860820695,Draw with the world in real-time on Chalk Party,Public Art,Art,USD,2011-10-06,18000.0,2011-08-27 04:35:29,2187.01,failed,53,US,2187.01,2187.01,18000.0
216433715,Sleep Yoga™ Posture Pillows - Improve posture and help sleep,Product Design,Design,USD,2015-07-07,10000.0,2015-05-08 20:24:48,83913.0,successful,719,US,83913.0,83913.0,10000.0
1756992086,CARAVAGGIO – a Crime Story from Renaissance Italy,Nonfiction,Publishing,USD,2011-03-14,2000.0,2011-01-28 17:44:05,2308.0,successful,59,US,2308.0,2308.0,2000.0
1550503919,"a Original Horror: ""Within The Hills""- a Short Film",Shorts,Film & Video,USD,2013-06-07,2600.0,2013-05-10 23:27:45,0.0,failed,0,US,0.0,0.0,2600.0
1797874943,Somorrah,Animation,Film & Video,USD,2015-07-16,1775.0,2015-06-16 18:23:26,0.0,failed,0,US,0.0,0.0,1775.0
272860140,My Inspirational Journey (Canceled),Nonfiction,Publishing,USD,2014-09-12,5000.0,2014-08-13 23:19:39,20.0,canceled,2,US,20.0,20.0,5000.0
1075904119,ALLROUND- PC: DREAM KÄSTCHEN (Deutschcraft),Hardware,Technology,EUR,2015-06-25,24999.0,2015-05-25 23:20:47,307.0,failed,2,DE,338.09,343.9,28003.81
30275370,"""IN THE GRASS"", A Short, Editorial-Narrative thesis film by Lewis Meyer",Shorts,Film & Video,USD,2010-08-09,2000.0,2010-07-17 07:57:15,2035.0,successful,55,US,2035.0,2035.0,2000.0
1317725064,Plursty Kandies,Crafts,Crafts,USD,2016-08-10,1000.0,2016-07-11 21:55:50,0.0,failed,0,US,0.0,0.0,1000.0
1614142569,"Akashi Reborn: A tale of suffering, desperation and survival",Fiction,Publishing,USD,2013-09-17,12000.0,2013-08-18 22:18:12,68.0,failed,8,US,68.0,68.0,12000.0
501668466,Calendar - Russian wooden window frames.,Calendars,Publishing,GBP,2017-12-02,1500.0,2017-11-11 06:27:23,175.0,failed,6,GB,98.57,234.77,2012.34
1439205878,Overweight and Under-Employed Keeping up with the Deadricks,Nonfiction,Publishing,USD,2014-10-01,3000.0,2014-08-25 21:43:39,701.0,failed,7,US,701.0,701.0,3000.0
1827263433,Vessel - Collected drawings and sketches,Art,Art,GBP,2016-02-28,8500.0,2016-01-28 21:27:22,11781.0,successful,195,GB,16896.35,16679.41,12034.21
584506282,Bitter Alchemy: Recipes for Turning Food into Gold,Nonfiction,Publishing,CAD,2015-08-25,5000.0,2015-07-26 22:11:37,0.0,failed,0,CA,0.0,0.0,3767.61
671818082,"Thirsty Bear, ""To Love and Be Loved""",Country & Folk,Music,USD,2016-10-07,5500.0,2016-09-07 17:02:08,791.0,failed,22,US,40.0,791.0,5500.0
198386371,Watches / Minimalistic Style / Affordable Price,Fashion,Fashion,EUR,2015-12-11,8000.0,2015-11-11 09:21:11,339.0,failed,5,DE,364.35,371.21,8760.02
643207974,Adventure Game Writers Handbook,Nonfiction,Publishing,GBP,2015-01-01,500.0,2014-12-02 18:32:49,23.0,failed,4,GB,35.9,35.51,771.99
1094374537,The next Fanduel/DraftKings site (Suspended),Live Games,Games,USD,2016-02-08,7000.0,2015-12-10 14:41:43,0.0,suspended,0,US,0.0,0.0,7000.0
1974024036,Future Leaders of the World new album REVEAL & Radio push,Rock,Music,USD,2012-08-16,10000.0,2012-08-01 03:34:47,365.0,failed,7,US,365.0,365.0,10000.0
1026637861,Food service to you,Restaurants,Food,USD,2016-05-01,40000.0,2016-03-26 01:51:39,0.0,failed,0,US,0.0,0.0,40000.0
1795816909,Lumber Loft Custom Tree Houses,Design,Design,USD,2015-11-22,8000.0,2015-09-23 03:29:17,0.0,failed,0,US,0.0,0.0,8000.0
525738619,"The ""Baby"" Project",Crafts,Crafts,USD,2013-04-10,500.0,2013-03-21 00:49:07,1100.0,successful,1,US,1100.0,1100.0,500.0
467605976,CliMate- Create your own friendly environment,Gadgets,Technology,USD,2014-07-10,50000.0,2014-06-10 12:29:06,62452.86,successful,832,US,62452.86,62452.86,50000.0
983087578,"FYVR, Dragon's Son Issue #1",Comics,Comics,USD,2012-01-04,2500.0,2011-12-05 03:54:26,1576.0,failed,29,US,1576.0,1576.0,2500.0
1297717731,JEZEBEL HARP-BREAKER,Music,Music,GBP,2012-12-21,3666.0,2012-11-21 09:12:31,103.0,failed,6,GB,163.89,167.1,5947.44
2069794437,Rosebud Organics,Crafts,Crafts,USD,2015-04-05,2000.0,2015-03-06 03:22:46,25.0,failed,1,US,25.0,25.0,2000.0
2050399531,YourCustomEducation.com,Web,Technology,USD,2014-09-30,100000.0,2014-08-28 22:08:34,0.0,failed,0,US,0.0,0.0,100000.0
465580822,"CROWDFORMED.COM, Community Developed Apps",Software,Technology,USD,2010-12-26,5000.0,2010-11-11 21:47:18,1525.1,failed,16,US,1525.1,1525.1,5000.0
2046676093,The MaCu Project,Design,Design,USD,2011-05-16,20000.0,2011-04-01 13:27:55,3109.02,failed,12,US,3109.02,3109.02,20000.0
268852623,Winning as a Wizard (Canceled),Fantasy,Film & Video,USD,2016-05-27,50000.0,2016-03-28 21:53:25,0.0,canceled,0,US,0.0,0.0,50000.0
2002797589,NYT Fundraiser,Theater,Theater,GBP,2017-07-28,350.0,2017-07-07 00:40:06,235.0,failed,4,GB,0.0,307.73,458.33
2082353049,Vegeta Hip Hop Album (Canceled),Hip-Hop,Music,USD,2015-09-01,7000.0,2015-07-29 20:25:44,0.0,canceled,0,US,0.0,0.0,7000.0
1224261080,Meowsome Cat Eats the Universe,Video Games,Games,USD,2013-12-24,7777.0,2013-10-25 04:38:12,207.0,failed,8,US,207.0,207.0,7777.0
1930097891,New Britney Christian EP,Music,Music,USD,2012-10-02,15000.0,2012-09-02 22:52:01,15467.0,successful,153,US,15467.0,15467.0,15000.0
2038003149,I luk fly teez,Apparel,Fashion,USD,2015-06-13,15000.0,2015-04-29 22:47:47,0.0,failed,0,US,0.0,0.0,15000.0
1306741470,Tiffany's Hair,Fashion,Fashion,USD,2015-02-27,4000.0,2015-01-28 03:33:15,1.0,failed,1,US,1.0,1.0,4000.0
517780896,Paddington Co. – Spring '13 Collection,Fashion,Fashion,USD,2013-01-18,12000.0,2012-12-04 00:00:56,14074.0,successful,136,US,14074.0,14074.0,12000.0
175968043,Bristol Sessions 85,Music,Music,USD,2012-07-25,6000.0,2012-06-29 17:51:41,240.0,failed,10,US,240.0,240.0,6000.0
1230305134,Monsterhearts Second Skins,Tabletop Games,Games,USD,2013-06-16,4000.0,2013-05-18 00:39:56,12395.0,successful,603,US,12395.0,12395.0,4000.0
125586241,"Sandy Pose, Outdoor Yoga Mat Slips",Design,Design,USD,2016-06-30,15000.0,2016-05-16 20:00:56,3474.0,failed,30,US,3474.0,3474.0,15000.0
591937907,"Pylon Gateway Technologies, Inc.",Apps,Technology,USD,2015-05-22,50000.0,2015-04-22 23:53:23,0.0,failed,0,US,0.0,0.0,50000.0
244017798,Record and release Judges New album for free.,Indie Rock,Music,USD,2011-02-26,3700.0,2011-01-07 18:09:50,3700.0,successful,32,US,3700.0,3700.0,3700.0
1090565590,Had Enough¿: A game of consequence,Tabletop Games,Games,USD,2017-03-25,10000.0,2017-02-23 15:47:58,105.0,canceled,3,US,75.0,105.0,10000.0
1210064427,Maker by Trade - Small Socks,Childrenswear,Fashion,USD,2014-09-05,40000.0,2014-08-06 16:21:30,13365.0,failed,61,US,13365.0,13365.0,40000.0
796788529,Banana Madness,Mobile Games,Games,GBP,2014-10-31,1000.0,2014-10-01 23:51:41,6.0,failed,2,GB,9.75,9.58,1596.93
2072300431,mnmlst watches,Fashion,Fashion,USD,2014-12-19,20000.0,2014-11-19 18:01:42,61879.0,successful,901,US,61879.0,61879.0,20000.0
1831582898,statpedia.com,Technology,Technology,USD,2012-09-06,300000.0,2012-08-07 08:06:22,10010.0,failed,2,US,10010.0,10010.0,300000.0
1593989555,Cub Scout Troop 353 Mission to Space via Weather Balloon,Photography,Photography,USD,2014-01-07,650.0,2013-11-16 02:46:42,980.0,successful,25,US,980.0,980.0,650.0
254743414,Istanbul's Christmas Letters,Fiction,Publishing,GBP,2013-11-21,500.0,2013-11-06 14:55:05,288.0,failed,14,GB,460.07,466.59,810.04
1332750272,"Credit Scores™ Board Game ""MY CREDIT IS GOOD""",Tabletop Games,Games,USD,2014-07-01,25000.0,2014-05-29 23:48:06,370.0,failed,18,US,370.0,370.0,25000.0
1232561067,Humanitarian cartoons,Publishing,Publishing,EUR,2014-10-26,100.0,2014-10-13 20:46:57,706.0,successful,71,NL,891.41,884.19,125.24
1090529933,Counter Culture is relocating to a Building!,Food,Food,USD,2012-02-01,11000.0,2012-01-02 07:10:54,13200.12,successful,195,US,13200.12,13200.12,11000.0
2141285158,Memory Of The Trousers,Documentary,Film & Video,GBP,2013-08-13,2900.0,2013-06-14 16:55:56,508.0,failed,16,GB,796.54,794.22,4533.94
611846955,Sweetlyngs: Cupcake Push Pops - Sugar free - Low carb - Yum,Food,Food,USD,2013-03-27,5250.0,2013-02-25 23:14:36,9610.0,successful,261,US,9610.0,9610.0,5250.0
1574806207,AquaSphere by Stefan Feld,Tabletop Games,Games,USD,2014-08-01,30000.0,2014-07-21 18:59:42,70506.11,successful,1464,US,70506.11,70506.11,30000.0
1079350101,Kronjuwelen - radiation-proof underwear,Apparel,Fashion,EUR,2015-06-26,25000.0,2015-05-12 04:54:14,11798.0,failed,151,DE,13223.09,13216.09,28004.93
996146338,Perk on Main - Third Location in Middletown!,Restaurants,Food,USD,2016-01-14,25000.0,2015-12-15 16:05:33,6205.01,failed,68,US,6205.01,6205.01,25000.0
36009398,CicLAvia 2012,Design,Design,USD,2012-04-05,12000.0,2012-03-06 07:50:15,12343.0,successful,279,US,12343.0,12343.0,12000.0
1426742592,Paws and Padlocks,Tabletop Games,Games,USD,2017-07-12,8750.0,2017-06-14 17:00:55,14323.0,successful,264,US,1292.0,14323.0,8750.0
827925552,The Temple of Silence: Forgotten Worlds of Herbert Crowley,Comics,Comics,USD,2016-11-12,50000.0,2016-10-11 14:55:28,96772.9,successful,740,US,19531.0,96772.9,50000.0
1531417839,Flesh of the Blood Movie,Fantasy,Film & Video,USD,2015-12-13,150000.0,2015-11-13 19:28:43,40.0,failed,1,US,40.0,40.0,150000.0
1114652513,The Steinbeck Show,Film & Video,Film & Video,USD,2014-01-18,100.0,2013-11-19 01:27:28,1.0,failed,1,US,1.0,1.0,100.0
435058700,The Herb Grower - Vertical Food & Decorative Gardens -,Product Design,Design,CAD,2014-12-08,55000.0,2014-10-27 03:07:42,4415.0,failed,56,CA,3930.62,3812.61,47495.68
2000543403,"Nurdle the Turtle, Lessons in Litter",Children's Books,Publishing,CAD,2015-12-10,15000.0,2015-11-10 15:51:53,15115.0,successful,60,CA,11374.52,11061.91,10977.75
305482430,County Line,Fiction,Publishing,USD,2017-11-28,2000.0,2017-10-29 22:15:09,2000.0,successful,20,US,25.0,2000.0,2000.0
1245512523,The Victory Is Mine - Kickstart Your Dream (Canceled),Pop,Music,USD,2014-05-16,10000.0,2014-04-01 20:05:31,331.0,canceled,9,US,331.0,331.0,10000.0
1122946839,"Fate of Civilizations presents: Glory, A History Board Game",Tabletop Games,Games,USD,2012-05-18,12000.0,2012-04-13 21:32:27,7622.0,failed,68,US,7622.0,7622.0,12000.0
1744986384,PLOW  (Canceled),Shorts,Film & Video,USD,2010-09-11,1000.0,2010-08-12 23:59:14,0.0,canceled,0,US,0.0,0.0,1000.0
599551872,It Takes Money to Make Money,Hip-Hop,Music,USD,2016-05-28,6000.0,2016-04-28 23:27:40,0.0,failed,0,US,0.0,0.0,6000.0
1721659818,Bourbon Chicken,Food,Food,CAD,2014-08-05,30.0,2014-07-21 20:36:34,0.0,failed,0,CA,0.0,0.0,27.48
1032381113,radioSTROBE: The World's First Off-Camera Speedlight System,Camera Equipment,Technology,USD,2015-06-10,280000.0,2015-05-04 16:00:18,5407.0,canceled,15,US,5407.0,5407.0,280000.0
1895010358,What2Share - Enjoy 9 Apps in your Keyboard,Apps,Technology,EUR,2016-03-02,20000.0,2016-02-01 09:10:28,1500.0,failed,52,IT,1624.61,1645.49,21939.93
253582980,MiniGraff UK Store (Worlds first ever anti-vandal shop),Conceptual Art,Art,GBP,2016-06-08,10000.0,2016-05-25 00:07:11,0.0,failed,0,GB,0.0,0.0,14403.62
305557964,The World's Last Plastic Bag Tree,Narrative Film,Film & Video,USD,2013-06-12,6700.0,2013-05-29 03:13:00,6760.0,successful,63,US,6760.0,6760.0,6700.0
1192486823,Railway Documentary DVD: All Change Ambergate - Buxton,Documentary,Film & Video,GBP,2015-07-01,25000.0,2015-05-22 20:01:57,28.0,failed,1,GB,43.55,43.75,39059.45
1953970161,European Experience - Urban Sketching and Photography,Art,Art,USD,2014-02-25,500.0,2014-01-17 22:13:09,595.0,successful,11,US,595.0,595.0,500.0
1496144606,Everything But The Oink EcoFriendly Public Art Project,Mixed Media,Art,USD,2012-02-03,3500.0,2011-12-29 21:30:58,0.0,failed,0,US,0.0,0.0,3500.0
1762914320,VERSUS - a crime thriller,Shorts,Film & Video,GBP,2013-05-11,8000.0,2013-04-11 14:33:05,8011.0,successful,108,GB,12285.02,12204.08,12187.32
1532670430,Canada To Argentina Documentary (Canceled),Journalism,Journalism,CAD,2015-11-01,30000.0,2015-09-17 21:19:18,240.0,canceled,3,CA,181.24,181.8,22725.55
1618863249,CCHD - Custom PC Case Designs,Graphic Design,Design,GBP,2017-03-27,2000.0,2017-03-02 11:20:53,1146.0,failed,3,GB,1236.62,1432.09,2499.28
844705158,"HER APPAREL: No Underwire, No Worries!",Fashion,Fashion,NZD,2015-08-13,11000.0,2015-06-29 23:24:57,3677.0,failed,39,NZ,2516.32,2411.46,7214.06
122984036,Blue Paint,Film & Video,Film & Video,USD,2014-12-11,150.0,2014-11-11 01:07:14,0.0,failed,0,US,0.0,0.0,150.0
899032255,Tadkhin - a minimal incense holder,Product Design,Design,EUR,2017-01-04,2300.0,2016-12-05 23:17:19,46.0,failed,3,IT,0.0,48.71,2435.46
1550596692,Fortitude Film Productions and 3 Short Films,Film & Video,Film & Video,GBP,2015-03-31,17500.0,2015-02-27 12:02:03,1.0,failed,1,GB,1.55,1.48,25905.59
3511719,"""Posada Presente"" and Community Printmaking Festival",Art,Art,USD,2013-08-04,3000.0,2013-06-25 21:06:53,3050.0,successful,71,US,3050.0,3050.0,3000.0
970715906,Postmedium: Portfolios for New Orleans Artists,Painting,Art,USD,2010-01-15,1600.0,2009-12-16 21:09:00,1705.0,successful,37,US,1705.0,1705.0,1600.0
1774036210,"Press Fahri's new record ""Final Disconnect Notice""",Indie Rock,Music,USD,2011-10-16,1100.0,2011-09-16 06:08:09,90.0,canceled,4,US,90.0,90.0,1100.0
1487350247,Viper - An app that will change your life.,Software,Technology,GBP,2013-10-24,6895.0,2013-09-09 17:25:35,74.0,failed,20,GB,115.69,119.67,11150.64
663813069,BitLounger L & XL Storage System,Video Games,Games,USD,2017-08-24,5000.0,2017-07-24 04:32:54,3228.69,failed,29,US,650.0,3228.69,5000.0
1029361210,Art exhibition fundraiser,Art,Art,USD,2010-08-13,1500.0,2010-07-31 07:31:24,175.0,failed,9,US,175.0,175.0,1500.0
717037214,The Realmsound Project,Tabletop Games,Games,USD,2013-07-23,10000.0,2013-06-18 21:23:25,5461.0,failed,159,US,5461.0,5461.0,10000.0
593971032,"""Just A Beer""...an unforgettably powerful short film",Shorts,Film & Video,CAD,2014-04-20,12500.0,2014-03-21 03:50:33,2337.0,failed,28,CA,2102.72,2121.07,11345.07
444065813,The Saxophone Never Sleeps,Jazz,Music,USD,2013-12-15,2250.0,2013-11-15 01:18:46,2370.0,successful,40,US,2370.0,2370.0,2250.0
2070016854,Fire Sprinkler Quick Cup,Fabrication Tools,Technology,CAD,2015-03-27,50000.0,2015-02-25 23:36:54,0.0,failed,0,CA,0.0,0.0,39971.22
535426266,Help chum get its first ISBN number!!,Art Books,Publishing,USD,2012-10-03,500.0,2012-09-05 21:32:02,539.0,successful,24,US,539.0,539.0,500.0
1341635078,"Chasing June's ""Practicing Quiet"" CD Release!",Music,Music,USD,2017-10-06,1000.0,2017-09-06 01:18:52,1223.13,successful,25,US,0.0,1223.13,1000.0
596697561,Retro Space Shooter,Video Games,Games,USD,2014-01-11,2000.0,2013-12-12 04:40:19,0.0,failed,0,US,0.0,0.0,2000.0
2013862256,3D Painted Abstraction,Digital Art,Art,USD,2012-02-12,1500.0,2012-01-13 03:10:37,1553.0,successful,20,US,1553.0,1553.0,1500.0
1679777512,"Michael Roe ""Guadalupe"" Recording Project",Music,Music,USD,2013-07-06,16000.0,2013-06-06 19:00:18,40642.54,successful,582,US,40642.54,40642.54,16000.0
2080898992,Nathan's Diery,Graphic Novels,Comics,EUR,2017-10-16,16000.0,2017-08-27 20:27:21,484.0,failed,12,BE,302.9,571.99,18908.73
2101814326,Rise of The 2000 Sons project.,Action,Film & Video,USD,2017-12-19,10000.0,2017-11-19 01:29:06,10181.0,successful,72,US,1664.0,10181.0,10000.0
2125212724,Pastell Me About It,Art,Art,USD,2016-02-24,365.0,2016-01-25 21:19:48,383.0,successful,27,US,383.0,383.0,365.0
